"年","月","日","都道府県","PCR検査陽性者数","PCR検査人数","患者数（2020年3月28日からは感染者数）","現在は入院等","退院者","死亡者"
2020,4,28,"長崎",16,1911,16,6,9,1
2020,4,28,"熊本",45,3002,45,32,12,1
2020,4,28,"大分",60,3065,60,32,27,1
2020,4,28,"宮崎",17,1068,17,7,10,0
2020,4,28,"鹿児島",10,1199,10,6,4,0
2020,4,28,"沖縄",141,1918,141,113,24,4
2020,4,29,"北海道",726,6312,726,491,209,26
2020,4,29,"青森",26,613,26,12,14,0
2020,4,29,"岩手",0,314,0,0,0,0
2020,4,29,"宮城",88,1744,88,56,32,0
2020,4,29,"秋田",16,827,16,9,7,0
2020,4,29,"山形",68,2103,68,30,38,0
2020,4,29,"福島",72,1664,72,53,19,0
2020,4,29,"茨城",162,4473,162,123,33,6
2020,4,29,"栃木",54,1857,54,41,13,0
2020,4,29,"群馬",146,2596,146,116,15,15
2020,4,29,"埼玉",843,7007,843,779,49,15
2020,4,29,"千葉",806,5753,806,681,102,23
2020,4,29,"東京",4106,11254,4106,2718,1271,117
2020,4,29,"神奈川",1002,5536,1002,821,150,31
2020,4,29,"新潟",75,2775,75,43,32,0
2020,4,29,"富山",190,2137,190,178,9,3
2020,4,29,"石川",250,1796,250,222,22,6
2020,4,29,"福井",122,1588,122,51,64,7
2020,4,29,"山梨",52,2117,52,28,24,0
2020,4,29,"長野",66,1703,66,49,17,0
2020,4,29,"岐阜",146,2362,146,74,65,7
2020,4,29,"静岡",68,2635,68,44,24,0
2020,4,29,"愛知",486,7036,486,388,67,31
2020,4,29,"三重",45,1835,45,25,19,1
2020,4,29,"滋賀",96,1246,96,60,35,1
2020,4,29,"京都",316,3950,316,151,156,9
2020,4,29,"大阪",1599,8186,1599,1281,281,37
2020,4,29,"兵庫",642,7076,642,544,81,17
2020,4,29,"奈良",82,1397,82,67,14,1
2020,4,29,"和歌山",60,2906,60,30,28,2
2020,4,29,"鳥取",3,1003,3,2,1,0
2020,4,29,"島根",23,806,23,20,3,0
2020,4,29,"岡山",23,1141,23,18,5,0
2020,4,29,"広島",153,4610,153,132,20,1
2020,4,29,"山口",32,1265,32,8,24,0
2020,4,29,"徳島",5,440,5,2,3,0
2020,4,29,"香川",28,1537,28,21,7,0
2020,4,29,"愛媛",47,1043,47,20,24,3
2020,4,29,"高知",74,1398,74,43,28,3
2020,4,29,"福岡",639,8736,639,452,170,17
2020,4,29,"佐賀",38,950,38,32,6,0
2020,4,29,"長崎",17,1911,17,7,9,1
2020,4,29,"熊本",47,3002,47,34,12,1
2020,4,29,"大分",60,3065,60,31,28,1
2020,4,29,"宮崎",17,1068,17,7,10,0
2020,4,29,"鹿児島",10,1199,10,6,4,0
2020,4,29,"沖縄",141,1918,141,113,24,4
2020,4,30,"北海道",767,6892,767,531,209,27
2020,4,30,"青森",26,639,26,12,14,0
2020,4,30,"岩手",0,343,0,0,0,0
2020,4,30,"宮城",88,1885,88,56,32,0
2020,4,30,"秋田",16,850,16,9,7,0
2020,4,30,"山形",68,2159,68,30,38,0
2020,4,30,"福島",73,1812,73,54,19,0
2020,4,30,"茨城",163,4623,163,121,35,7
2020,4,30,"栃木",54,2010,54,38,16,0
2020,4,30,"群馬",146,1630,146,116,15,15
2020,4,30,"埼玉",851,7818,851,785,49,17
2020,4,30,"千葉",810,6141,810,683,103,24
2020,4,30,"東京",4152,11691,4152,2608,1424,120
2020,4,30,"神奈川",1028,5871,1028,828,168,32
2020,4,30,"新潟",75,2903,75,43,32,0
2020,4,30,"富山",202,2535,202,186,9,7
2020,4,30,"石川",251,1937,251,223,22,6
2020,4,30,"福井",122,1696,122,45,69,8
2020,4,30,"山梨",52,2292,52,28,24,0
2020,4,30,"長野",66,1798,66,49,17,0
2020,4,30,"岐阜",146,2400,146,74,65,7
2020,4,30,"静岡",72,2736,72,47,24,1
2020,4,30,"愛知",488,7327,488,381,75,32
2020,4,30,"三重",45,1903,45,25,19,1
2020,4,30,"滋賀",96,1289,96,60,35,1
2020,4,30,"京都",319,4177,319,151,159,9
2020,4,30,"大阪",1627,8965,1627,1035,551,41
2020,4,30,"兵庫",645,7481,645,547,81,17
2020,4,30,"奈良",82,1508,82,67,14,1
2020,4,30,"和歌山",62,3033,62,32,28,2
2020,4,30,"鳥取",3,1048,3,2,1,0
2020,4,30,"島根",23,820,23,16,7,0
2020,4,30,"岡山",23,1196,23,13,10,0
2020,4,30,"広島",155,4959,155,124,29,2
2020,4,30,"山口",32,1285,32,8,24,0
2020,4,30,"徳島",5,459,5,2,3,0
2020,4,30,"香川",28,1613,28,21,7,0
2020,4,30,"愛媛",47,1095,47,19,25,3
2020,4,30,"高知",74,1439,74,43,28,3
2020,4,30,"福岡",642,9254,642,455,170,17
2020,4,30,"佐賀",41,1027,41,34,7,0
2020,4,30,"長崎",17,2008,17,7,9,1
2020,4,30,"熊本",47,3148,47,33,13,1
2020,4,30,"大分",60,3157,60,29,30,1
2020,4,30,"宮崎",17,1105,17,6,11,0
2020,4,30,"鹿児島",10,1260,10,6,4,0
2020,4,30,"沖縄",142,2113,142,114,24,4
2020,5,1,"北海道",790,7054,790,513,248,29
2020,5,1,"青森",26,643,26,12,14,0
2020,5,1,"岩手",0,343,0,0,0,0
2020,5,1,"宮城",88,1910,88,38,50,0
2020,5,1,"秋田",16,852,16,3,13,0
2020,5,1,"山形",68,2246,68,20,48,0
2020,5,1,"福島",74,1844,74,55,19,0
2020,5,1,"茨城",165,4835,165,123,35,7
2020,5,1,"栃木",54,2015,54,38,16,0
2020,5,1,"群馬",146,1654,146,116,15,15
2020,5,1,"埼玉",857,8050,857,788,52,17
2020,5,1,"千葉",816,6374,816,686,105,25
2020,5,1,"東京都",4317,11691,0,0,0,0
2020,5,1,"神奈川",1042,6002,1042,838,172,32
2020,5,1,"新潟",77,3044,77,45,32,0
2020,5,1,"富山",201,2392,201,185,9,7
2020,5,1,"石川",254,1977,254,224,23,7
2020,5,1,"福井",122,1771,122,45,69,8
2020,5,1,"山梨",54,2358,54,25,29,0
2020,5,1,"長野",66,1818,66,49,17,0
2020,5,1,"岐阜",149,2404,149,73,70,6
2020,5,1,"静岡",73,2780,73,48,24,1
2020,5,1,"愛知",491,7403,491,384,75,32
2020,5,1,"三重",45,1938,45,25,19,1
2020,5,1,"滋賀",96,1314,96,60,35,1
2020,5,1,"京都",323,4343,323,154,159,10
2020,5,1,"大阪",1641,12492,1641,1042,555,44
2020,5,1,"兵庫",650,7621,650,549,83,18
2020,5,1,"奈良",85,1605,85,70,14,1
2020,5,1,"和歌山",62,3077,62,32,28,2
2020,5,1,"鳥取",3,1603,3,2,1,0
2020,5,1,"島根",23,830,23,16,7,0
2020,5,1,"岡山",23,1131,23,13,10,0
2020,5,1,"広島",156,5021,156,125,29,2
2020,5,1,"山口",34,1290,34,10,24,0
2020,5,1,"徳島",5,469,5,2,3,0
2020,5,1,"香川",28,1643,28,21,7,0
2020,5,1,"愛媛",47,1116,47,19,25,3
2020,5,1,"高知",74,1446,74,22,49,3
2020,5,1,"福岡",645,9400,645,458,170,17
2020,5,1,"佐賀",42,1077,42,35,7,0
2020,5,1,"長崎",17,2050,17,7,9,1
2020,5,1,"熊本",47,3178,47,33,13,1
2020,5,1,"大分",60,3175,60,28,31,1
2020,5,1,"宮崎",17,1122,17,6,11,0
2020,5,1,"鹿児島",10,1287,10,6,4,0
2020,5,1,"沖縄",142,2155,142,114,24,4
2020,5,2,"北海道",823,7054,823,546,248,29
2020,5,2,"青森",26,643,26,12,14,0
2020,5,2,"岩手",0,350,0,0,0,0
2020,5,2,"宮城",88,1910,88,27,61,0
2020,5,2,"秋田",16,852,16,3,13,0
2020,5,2,"山形",68,2246,68,18,50,0
2020,5,2,"福島",75,1844,75,56,19,0
2020,5,2,"茨城",165,4835,165,120,38,7
2020,5,2,"栃木",54,2015,54,38,16,0
2020,5,2,"群馬",146,1654,146,116,15,15
2020,5,2,"埼玉",878,8778,878,809,52,17
2020,5,2,"千葉",823,6374,823,693,105,25
2020,5,2,"東京",4477,11691,4477,2786,1550,141
2020,5,2,"神奈川",1060,6002,1060,850,177,33
2020,5,2,"新潟",77,3044,77,45,32,0
2020,5,2,"富山",209,2392,209,162,38,9
2020,5,2,"石川",260,1977,260,224,23,13
2020,5,2,"福井",122,1771,122,39,75,8
2020,5,2,"山梨",55,2358,55,26,29,0
2020,5,2,"長野",69,1818,69,46,23,0
2020,5,2,"岐阜",150,2404,150,65,79,6
2020,5,2,"静岡",73,2780,73,48,24,1
2020,5,2,"愛知",491,7403,491,383,75,33
2020,5,2,"三重",45,1938,45,25,19,1
2020,5,2,"滋賀",96,1314,96,60,35,1
2020,5,2,"京都",328,4343,328,149,168,11
2020,5,2,"大阪",1658,12492,1658,1056,557,45
2020,5,2,"兵庫",654,7891,654,550,86,18
2020,5,2,"奈良",86,1605,86,47,38,1
2020,5,2,"和歌山",62,3077,62,29,31,2
2020,5,2,"鳥取",3,1092,3,2,1,0
2020,5,2,"島根",23,830,23,16,7,0
2020,5,2,"岡山",23,1131,23,13,10,0
2020,5,2,"広島",161,5037,161,130,29,2
2020,5,2,"山口",34,1290,34,10,24,0
2020,5,2,"徳島",5,469,5,1,3,1
2020,5,2,"香川",28,1643,28,21,7,0
2020,5,2,"愛媛",47,1116,47,17,27,3
2020,5,2,"高知",74,1461,74,22,49,3
2020,5,2,"福岡",648,9400,648,460,171,17
2020,5,2,"佐賀",42,1077,42,35,7,0
2020,5,2,"長崎",17,2050,17,7,9,1
2020,5,2,"熊本",47,3178,47,33,13,1
2020,5,2,"大分",60,3175,60,28,31,1
2020,5,2,"宮崎",17,1122,17,6,11,0
2020,5,2,"鹿児島",10,1287,10,6,4,0
2020,5,2,"沖縄",142,2211,142,114,24,4
2020,5,3,"北海道",847,7054,847,566,248,33
2020,5,3,"青森",26,643,26,12,14,0
2020,5,3,"岩手",0,363,0,0,0,0
2020,5,3,"宮城",88,1910,88,27,61,0
2020,5,3,"秋田",16,852,16,3,13,0
2020,5,3,"山形",68,2246,68,15,53,0
2020,5,3,"福島",78,1844,78,59,19,0
2020,5,3,"茨城",165,4835,165,113,45,7
2020,5,3,"栃木",54,2015,54,38,16,0
2020,5,3,"群馬",146,1654,146,94,36,16
2020,5,3,"埼玉",888,8939,888,809,54,25
2020,5,3,"千葉",828,6374,828,697,105,26
2020,5,3,"東京都",4568,11691,0,0,0,0
2020,5,3,"神奈川",1101,6002,1101,882,184,35
2020,5,3,"新潟",77,3044,77,45,32,0
2020,5,3,"富山",212,2392,212,165,37,10
2020,5,3,"石川",264,1977,264,228,23,13
2020,5,3,"福井",122,1771,122,39,75,8
2020,5,3,"山梨",56,2358,56,27,29,0
2020,5,3,"長野",70,1818,70,47,23,0
2020,5,3,"岐阜",150,2404,150,65,79,6
2020,5,3,"静岡",73,2780,73,48,24,1
2020,5,3,"愛知",492,7463,492,383,75,34
2020,5,3,"三重",45,1938,45,25,19,1
2020,5,3,"滋賀",96,1314,96,60,35,1
2020,5,3,"京都",331,4343,331,144,176,11
2020,5,3,"大阪",1669,12492,1669,1045,575,49
2020,5,3,"兵庫",667,8052,667,559,90,18
2020,5,3,"奈良",87,1605,87,48,38,1
2020,5,3,"和歌山",62,3077,62,25,35,2
2020,5,3,"鳥取",3,1103,3,2,1,0
2020,5,3,"島根",24,830,24,17,7,0
2020,5,3,"岡山",23,1131,23,13,10,0
2020,5,3,"広島",162,5062,162,125,35,2
2020,5,3,"山口",35,1290,35,11,24,0
2020,5,3,"徳島",5,469,5,1,3,1
2020,5,3,"香川",28,1711,28,19,9,0
2020,5,3,"愛媛",48,1116,48,14,31,3
2020,5,3,"高知",74,1496,74,22,49,3
2020,5,3,"福岡",648,9400,648,453,173,22
2020,5,3,"佐賀",44,1077,44,35,9,0
2020,5,3,"長崎",17,2050,17,6,10,1
2020,5,3,"熊本",47,3178,47,32,13,2
2020,5,3,"大分",60,3175,60,27,32,1
2020,5,3,"宮崎",17,1122,17,6,11,0
2020,5,3,"鹿児島",10,1287,10,6,4,0
2020,5,3,"沖縄",142,2211,142,114,24,4
2020,5,4,"北海道",847,7054,879,589,254,36
2020,5,4,"青森",26,643,26,12,14,0
2020,5,4,"岩手",0,363,0,0,0,0
2020,5,4,"宮城",88,1910,88,27,61,0
2020,5,4,"秋田",16,852,16,3,13,0
2020,5,4,"山形",68,2246,69,15,54,0
2020,5,4,"福島",78,1844,78,59,19,0
2020,5,4,"茨城",165,4835,167,98,61,8
2020,5,4,"栃木",54,2015,54,32,22,0
2020,5,4,"群馬",146,1654,146,94,36,16
2020,5,4,"埼玉",888,8939,894,814,54,26
2020,5,4,"千葉",828,6374,834,697,111,26
2020,5,4,"東京都",4568,11691,0,0,0,0
2020,5,4,"神奈川",1101,6002,1111,886,185,40
2020,5,4,"新潟",77,3044,77,45,32,0
2020,5,4,"富山",212,2392,212,165,37,10
2020,5,4,"石川",264,1977,267,231,23,13
2020,5,4,"福井",122,1771,122,36,78,8
2020,5,4,"山梨",56,2358,56,27,29,0
2020,5,4,"長野",70,1818,72,44,28,0
2020,5,4,"岐阜",150,2404,150,63,81,6
2020,5,4,"静岡",73,2780,73,48,24,1
2020,5,4,"愛知",492,7463,495,386,75,34
2020,5,4,"三重",45,1938,45,25,19,1
2020,5,4,"滋賀",96,1314,98,62,35,1
2020,5,4,"京都",331,4343,334,147,176,11
2020,5,4,"大阪",1669,12492,1682,1054,576,52
2020,5,4,"兵庫",667,8052,667,559,90,18
2020,5,4,"奈良",87,1605,87,47,38,2
2020,5,4,"和歌山",62,3077,62,25,35,2
2020,5,4,"鳥取",3,1103,3,2,1,0
2020,5,4,"島根",24,830,24,17,7,0
2020,5,4,"岡山",23,1131,23,13,10,0
2020,5,4,"広島",162,5062,162,125,35,2
2020,5,4,"山口",35,1290,36,12,24,0
2020,5,4,"徳島",5,469,5,1,3,1
2020,5,4,"香川",28,1711,28,17,11,0
2020,5,4,"愛媛",48,1116,48,14,31,3
2020,5,4,"高知",74,1496,74,22,49,3
2020,5,4,"福岡",648,9400,649,454,173,22
2020,5,4,"佐賀",44,1077,45,35,10,0
2020,5,4,"長崎",17,2050,17,6,10,1
2020,5,4,"熊本",47,3178,47,32,13,2
2020,5,4,"大分",60,3175,60,27,32,1
2020,5,4,"宮崎",17,1122,17,6,11,0
2020,5,4,"鹿児島",10,1287,10,6,4,0
2020,5,4,"沖縄",142,2211,142,114,24,4
2020,5,5,"北海道",891,7054,891,562,286,43
2020,5,5,"青森",26,643,26,11,15,0
2020,5,5,"岩手",0,381,0,0,0,0
2020,5,5,"宮城",88,1910,88,23,65,0
2020,5,5,"秋田",16,852,16,3,13,0
2020,5,5,"山形",69,2246,69,15,54,0
2020,5,5,"福島",79,2071,79,45,34,0
2020,5,5,"茨城",168,4835,168,90,69,9
2020,5,5,"栃木",54,2015,54,29,25,0
2020,5,5,"群馬",146,2596,146,94,36,16
2020,5,5,"埼玉",901,9243,901,814,60,27
2020,5,5,"千葉",835,6374,835,672,136,27
2020,5,5,"東京",4727,12486,4712,2950,1612,150
2020,5,5,"神奈川",1125,6002,0,899,185,41
2020,5,5,"新潟",78,3044,78,46,32,0
2020,5,5,"富山",216,2392,216,169,37,10
2020,5,5,"石川",268,1977,268,232,23,13
2020,5,5,"福井",122,1771,122,36,78,8
2020,5,5,"山梨",56,2358,56,27,29,0
2020,5,5,"長野",72,1818,72,44,28,0
2020,5,5,"岐阜",150,2404,150,49,95,6
2020,5,5,"静岡",73,2780,73,48,24,1
2020,5,5,"愛知",498,7811,498,389,75,34
2020,5,5,"三重",45,1938,45,24,20,1
2020,5,5,"滋賀",98,1314,98,61,36,1
2020,5,5,"京都",338,4343,338,141,185,12
2020,5,5,"大阪",1689,12492,0,0,627,55
2020,5,5,"兵庫",673,8294,673,559,96,18
2020,5,5,"奈良",88,1605,88,48,38,2
2020,5,5,"和歌山",62,3077,62,22,38,2
2020,5,5,"鳥取",3,1111,3,2,1,0
2020,5,5,"島根",24,830,24,15,9,0
2020,5,5,"岡山",23,1131,23,13,10,0
2020,5,5,"広島",162,5433,162,123,37,2
2020,5,5,"山口",37,1290,37,13,24,0
2020,5,5,"徳島",5,469,5,1,3,1
2020,5,5,"香川",28,1731,28,17,11,0
2020,5,5,"愛媛",48,1116,48,13,32,3
2020,5,5,"高知",74,1506,74,22,49,3
2020,5,5,"福岡",650,9400,650,344,284,22
2020,5,5,"佐賀",45,1077,45,35,10,0
2020,5,5,"長崎",17,2050,17,6,10,1
2020,5,5,"熊本",47,3178,47,32,13,2
2020,5,5,"大分",60,3175,60,26,33,1
2020,5,5,"宮崎",17,1122,17,6,11,0
2020,5,5,"鹿児島",10,1287,10,6,4,0
2020,5,5,"沖縄",142,2211,142,114,24,4
2020,5,6,"北海道",914,7054,914,585,286,43
2020,5,6,"青森",26,643,26,11,15,0
2020,5,6,"岩手",0,384,0,0,0,0
2020,5,6,"宮城",88,1910,88,19,69,0
2020,5,6,"秋田",16,852,16,3,13,0
2020,5,6,"山形",69,2246,69,15,54,0
2020,5,6,"福島",79,2094,79,45,34,0
2020,5,6,"茨城",168,4835,168,88,71,9
2020,5,6,"栃木",54,2015,54,29,25,0
2020,5,6,"群馬",147,2596,147,84,47,16
2020,5,6,"埼玉",909,9324,909,820,62,27
2020,5,6,"千葉",837,6374,837,630,179,28
2020,5,6,"東京",4748,12814,4748,2974,1619,155
2020,5,6,"神奈川",1132,6002,1132,901,188,43
2020,5,6,"新潟",78,3044,78,46,32,0
2020,5,6,"富山",219,2392,219,172,37,10
2020,5,6,"石川",271,1977,271,212,46,13
2020,5,6,"福井",122,1771,122,30,84,8
2020,5,6,"山梨",56,2358,56,27,29,0
2020,5,6,"長野",73,1818,73,41,32,0
2020,5,6,"岐阜",150,2404,150,38,106,6
2020,5,6,"静岡",73,2780,73,30,42,1
2020,5,6,"愛知",498,7846,498,364,99,35
2020,5,6,"三重",45,1938,45,15,29,1
2020,5,6,"滋賀",98,1314,98,61,36,1
2020,5,6,"京都",341,4343,341,123,206,12
2020,5,6,"大阪",1704,12492,1704,1019,629,56
2020,5,6,"兵庫",676,8358,676,558,99,19
2020,5,6,"奈良",88,1605,88,48,38,2
2020,5,6,"和歌山",62,3077,62,17,43,2
2020,5,6,"鳥取",3,1124,3,2,1,0
2020,5,6,"島根",24,830,24,15,9,0
2020,5,6,"岡山",23,1131,23,13,10,0
2020,5,6,"広島",162,5433,162,123,37,2
2020,5,6,"山口",37,1290,37,13,24,0
2020,5,6,"徳島",5,469,5,1,3,1
2020,5,6,"香川",28,1739,28,17,11,0
2020,5,6,"愛媛",48,1116,48,13,32,3
2020,5,6,"高知",74,1520,74,22,49,3
2020,5,6,"福岡",651,9400,651,345,284,22
2020,5,6,"佐賀",45,1077,45,35,10,0
2020,5,6,"長崎",17,2050,17,6,10,1
2020,5,6,"熊本",47,3178,47,29,16,2
2020,5,6,"大分",60,3175,60,26,33,1
2020,5,6,"宮崎",17,1122,17,6,11,0
2020,5,6,"鹿児島",10,1287,10,5,5,0
2020,5,6,"沖縄",142,2312,142,114,24,4
2020,5,7,"北海道",928,7827,928,581,302,45
2020,5,7,"青森",26,714,26,11,15,0
2020,5,7,"岩手",0,387,0,0,0,0
2020,5,7,"宮城",88,2166,88,16,72,0
2020,5,7,"秋田",16,880,16,3,13,0
2020,5,7,"山形",69,2382,69,15,54,0
2020,5,7,"福島",79,2150,79,45,34,0
2020,5,7,"茨城",168,5281,168,86,73,9
2020,5,7,"栃木",54,2287,54,29,25,0
2020,5,7,"群馬",147,2911,147,82,47,18
2020,5,7,"埼玉",922,9456,922,821,73,28
2020,5,7,"千葉",842,7308,842,556,253,33
2020,5,7,"東京",4771,12879,4771,2679,1932,160
2020,5,7,"神奈川",1145,6913,1145,913,188,44
2020,5,7,"新潟",78,3238,78,46,32,0
2020,5,7,"富山",220,2392,220,172,38,10
2020,5,7,"石川",275,2175,275,216,46,13
2020,5,7,"福井",122,1964,122,30,84,8
2020,5,7,"山梨",56,2738,56,27,29,0
2020,5,7,"長野",73,2027,73,39,34,0
2020,5,7,"岐阜",150,2498,150,38,106,6
2020,5,7,"静岡",73,2792,73,30,42,1
2020,5,7,"愛知",498,7866,498,140,324,34
2020,5,7,"三重",45,2084,45,15,29,1
2020,5,7,"滋賀",98,1378,98,45,52,1
2020,5,7,"京都",347,5138,347,123,212,12
2020,5,7,"大阪",1713,14939,1713,980,674,59
2020,5,7,"兵庫",679,8516,679,560,100,19
2020,5,7,"奈良",89,1907,89,35,52,2
2020,5,7,"和歌山",62,3283,62,16,44,2
2020,5,7,"鳥取",3,1142,3,2,1,0
2020,5,7,"島根",24,888,24,14,10,0
2020,5,7,"岡山",23,1303,23,12,11,0
2020,5,7,"広島",162,5588,162,122,38,2
2020,5,7,"山口",37,1455,37,13,24,0
2020,5,7,"徳島",5,518,5,1,3,1
2020,5,7,"香川",28,1753,28,16,12,0
2020,5,7,"愛媛",48,1225,48,13,32,3
2020,5,7,"高知",74,1528,74,22,49,3
2020,5,7,"福岡",652,10020,652,346,284,22
2020,5,7,"佐賀",45,1143,45,35,10,0
2020,5,7,"長崎",17,2215,17,6,10,1
2020,5,7,"熊本",47,3313,47,29,16,2
2020,5,7,"大分",60,3349,60,26,33,1
2020,5,7,"宮崎",17,1192,17,6,11,0
2020,5,7,"鹿児島",10,1378,10,5,5,0
2020,5,7,"沖縄",142,2366,142,114,24,4
